"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間∕進修別","等級別","總計","男生計","女生計","華語先修生男生","華語先修生女生","一年級男生","一年級女生","二年級男生","二年級女生","三年級男生","三年級女生","四年級男生","四年級女生","五年級男生","五年級女生","六年級男生","六年級女生","七年級男生","七年級女生","延修生男生","延修生女生","縣市名稱","體系別"
113,1038,萬能科技大學,04132010,行銷與流通管理系,N 修,B 四技,262,182,80,0,0,63,25,46,13,37,24,26,14,0,0,0,0,0,0,10,4,03 桃園市,2 技職
113,1038,萬能科技大學,06131015,資訊管理系碩士班,D 日,M 碩士,20,15,5,0,0,5,3,5,1,3,0,2,1,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,06131015,資訊管理系,D 日,B 四技,163,140,23,0,0,31,5,29,3,37,5,33,7,0,0,0,0,0,0,10,3,03 桃園市,2 技職
113,1038,萬能科技大學,06131015,資訊管理系_國際專修部,D 日,B 四技,14,4,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,06131015,資訊管理系碩士在職專班,N 職,M 碩士,20,13,7,0,0,5,5,7,2,0,0,1,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,06131015,資訊管理系,N 修,B 四技,115,73,42,0,0,25,15,14,9,14,7,20,11,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07121034,環境工程系,D 日,M 碩士,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07121034,環境工程系,D 日,B 四技,10,7,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,03 桃園市,2 技職
113,1038,萬能科技大學,07121034,環境工程系,N 修,B 四技,24,22,2,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,5,0,03 桃園市,2 技職
113,1038,萬能科技大學,07141019,資訊工程系,D 日,B 四技,244,225,19,0,0,52,10,42,2,65,4,45,3,0,0,0,0,0,0,21,0,03 桃園市,2 技職
113,1038,萬能科技大學,07141019,資訊工程系_國際專修部,D 日,B 四技,6,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07141019,資訊工程系,N 修,B 四技,77,63,14,0,0,13,8,15,3,16,2,15,1,0,0,0,0,0,0,4,0,03 桃園市,2 技職
113,1038,萬能科技大學,07141019,資訊工程系,N 修,C 二技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03 桃園市,2 技職
113,1038,萬能科技大學,07141020,電資研究所,D 日,M 碩士,18,15,3,0,0,5,3,4,0,1,0,5,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07141048,電機工程系,D 日,B 四技,68,68,0,0,0,44,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07161045,車輛工程系,D 日,B 四技,173,171,2,0,0,48,1,29,1,51,0,34,0,0,0,0,0,0,0,9,0,03 桃園市,2 技職
113,1038,萬能科技大學,07161045,車輛工程系,N 修,B 四技,161,157,4,0,0,45,1,32,2,40,1,40,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07162022,航空光機電系_國際學生產學合作專班,D 日,B 四技,37,24,13,0,0,0,0,15,2,9,11,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07162022,航空光機電系,D 日,B 四技,417,397,20,0,0,116,7,97,4,96,4,66,5,0,0,0,0,0,0,22,0,03 桃園市,2 技職
113,1038,萬能科技大學,07191047,精密機械與工業工程系工業工程碩士班,D 日,M 碩士,19,14,5,0,0,7,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07191047,精密機械與工業工程系_工業管理與資電技術僑生產學專班,D 日,B 四技,72,42,30,0,0,42,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07191047,精密機械與工業工程系_國際專修部,D 日,B 四技,22,16,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07191047,精密機械與工業工程系,D 日,B 四技,183,176,7,0,0,65,3,31,2,51,1,28,1,0,0,0,0,0,0,1,0,03 桃園市,2 技職
113,1038,萬能科技大學,07191047,精密機械與工業工程系_精密機械智慧生產國際學生產學合作專班,D 日,B 四技,31,24,7,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07191047,精密機械與工業工程系,N 修,B 四技,76,68,8,0,0,17,5,13,3,22,0,13,0,0,0,0,0,0,0,3,0,03 桃園市,2 技職
113,1038,萬能科技大學,07191047,精密機械與工業工程系,N 修,C 二技,84,64,20,0,0,0,0,0,0,43,9,20,10,0,0,0,0,0,0,1,1,03 桃園市,2 技職
113,1038,萬能科技大學,07321046,室內設計與營建科技系碩士班,D 日,M 碩士,32,22,10,0,0,8,2,8,4,3,4,3,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,07321046,室內設計與營建科技系,D 日,B 四技,248,186,62,0,0,53,15,38,13,53,20,36,12,0,0,0,0,0,0,6,2,03 桃園市,2 技職
113,1038,萬能科技大學,07321046,室內設計與營建科技系,N 修,B 四技,106,75,31,0,0,22,13,18,6,12,8,17,4,0,0,0,0,0,0,6,0,03 桃園市,2 技職
113,1038,萬能科技大學,10121041,化妝品應用與管理系碩士班,D 日,M 碩士,29,5,24,0,0,4,6,1,8,0,5,0,5,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,10121041,化妝品應用與管理系,D 日,B 四技,203,12,191,0,0,4,54,1,53,5,38,1,37,0,0,0,0,0,0,1,9,03 桃園市,2 技職
113,1038,萬能科技大學,10121041,化妝品應用與管理系碩士在職專班,N 職,M 碩士,47,8,39,0,0,3,23,4,12,1,4,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,10121041,化妝品應用與管理系,N 修,B 四技,163,14,149,0,0,5,37,2,22,1,29,4,41,0,0,0,0,0,0,2,20,03 桃園市,2 技職
113,1038,萬能科技大學,10121041,化妝品應用與管理系,N 修,C 二技,68,10,58,0,0,0,0,0,0,7,32,2,23,0,0,0,0,0,0,1,3,03 桃園市,2 技職
113,1038,萬能科技大學,10121044,時尚造型設計系,D 日,B 四技,376,52,324,0,0,17,97,5,78,14,75,13,56,0,0,0,0,0,0,3,18,03 桃園市,2 技職
113,1038,萬能科技大學,10121044,時尚造型設計系,N 修,B 四技,125,10,115,0,0,4,30,2,24,4,25,0,36,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,10131036,旅館管理系,D 日,B 四技,169,86,83,0,0,21,21,22,23,20,23,15,11,0,0,0,0,0,0,8,5,03 桃園市,2 技職
113,1038,萬能科技大學,10131036,旅館管理系_民宿與旅館管理僑生技職專班,D 日,B 四技,123,62,61,0,0,41,36,0,0,0,0,21,25,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,10131036,旅館管理系_旅館與民宿管理國際學生產學合作專班,D 日,B 四技,23,4,19,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,10131036,旅館管理系_國際學生產學合作專班,D 日,B 四技,54,20,34,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,8,20,03 桃園市,2 技職
113,1038,萬能科技大學,10131037,餐飲管理系,D 日,B 四技,643,347,296,0,0,92,77,98,63,63,78,61,60,0,0,0,0,0,0,33,18,03 桃園市,2 技職
113,1038,萬能科技大學,10131037,餐飲管理系,N 修,B 四技,306,166,140,0,0,43,32,37,34,37,26,36,39,0,0,0,0,0,0,13,9,03 桃園市,2 技職
113,1038,萬能科技大學,10151038,觀光與休閒事業管理系_國際學生產學合作專班,D 日,B 四技,149,52,97,0,0,12,23,10,26,12,13,2,20,0,0,0,0,0,0,16,15,03 桃園市,2 技職
113,1038,萬能科技大學,10151038,觀光與休閒事業管理系,D 日,B 四技,445,244,201,0,0,78,60,60,42,41,32,43,51,0,0,0,0,0,0,22,16,03 桃園市,2 技職
113,1038,萬能科技大學,10151038,觀光與休閒事業管理系_國際專修部,D 日,B 四技,51,11,40,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1038,萬能科技大學,10151038,觀光與休閒事業管理系_觀光休閒餐飲管理產學專班,D 日,B 四技,157,71,86,0,0,27,36,14,20,27,30,0,0,0,0,0,0,0,0,3,0,03 桃園市,2 技職
113,1038,萬能科技大學,10151038,觀光與休閒事業管理系,N 修,B 四技,413,246,167,0,0,68,46,72,37,37,42,55,30,0,0,0,0,0,0,14,12,03 桃園市,2 技職
113,1038,萬能科技大學,10151038,觀光與休閒事業管理系,N 修,C 二技,69,35,34,0,0,0,0,0,0,21,17,10,17,0,0,0,0,0,0,4,0,03 桃園市,2 技職
113,1038,萬能科技大學,10413043,航空暨運輸服務管理系,D 日,B 四技,362,130,232,0,0,35,66,19,48,25,51,41,47,0,0,0,0,0,0,10,20,03 桃園市,2 技職
113,1039,玄奘大學,02112013,視覺傳達設計學系,D 日,B 學士,80,28,52,0,0,4,12,4,11,7,10,9,12,0,0,0,0,0,0,4,7,18 新竹市,1 一般
113,1039,玄奘大學,02125012,時尚設計學系,D 日,B 學士,24,9,15,0,0,2,4,1,2,3,4,3,4,0,0,0,0,0,0,0,1,18 新竹市,1 一般
113,1039,玄奘大學,02152004,影劇藝術學系,D 日,B 學士,55,19,36,0,0,5,10,1,4,3,6,6,12,0,0,0,0,0,0,4,4,18 新竹市,1 一般
113,1039,玄奘大學,02199005,藝術與創意設計學系,D 日,B 學士,84,28,56,0,0,8,12,8,17,5,13,6,14,0,0,0,0,0,0,1,0,18 新竹市,1 一般
113,1039,玄奘大學,02199044,藝術設計學院碩士班,D 日,M 碩士,27,6,21,0,0,2,4,1,6,1,5,1,6,1,0,0,0,0,0,0,0,18 新竹市,1 一般
113,1039,玄奘大學,02199044,藝術設計學院學士班,D 日,B 學士,4,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,1039,玄奘大學,02211010,宗教與文化學系,D 日,M 碩士,27,14,13,0,0,3,2,7,2,3,4,1,5,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,1039,玄奘大學,02211010,宗教與文化學系,D 日,B 學士,50,20,30,0,0,6,7,5,4,4,10,4,6,0,0,0,0,0,0,1,3,18 新竹市,1 一般
113,1039,玄奘大學,02211010,宗教與文化學系,N 職,M 碩士,21,6,15,0,0,2,4,1,5,1,3,1,1,1,2,0,0,0,0,0,0,18 新竹市,1 一般
113,1039,玄奘大學,02211010,宗教與文化學系,N 修,C 二技,33,11,22,0,0,0,0,0,0,11,22,0,0,0,0,0,0,0,0,0,0,18 新竹市,2 技職
113,1039,玄奘大學,02311043,應用日語學系,D 日,B 學士,92,52,40,0,0,3,2,19,12,6,14,15,11,0,0,0,0,0,0,9,1,18 新竹市,1 一般
113,1039,玄奘大學,03131016,應用心理學系,D 日,M 碩士,116,35,81,0,0,11,18,9,14,4,18,11,29,0,1,0,0,0,1,0,0,18 新竹市,1 一般
113,1039,玄奘大學,03131016,應用心理學系,D 日,B 學士,175,64,111,0,0,3,14,11,24,19,25,24,40,0,0,0,0,0,0,7,8,18 新竹市,1 一般
113,1039,玄奘大學,03131016,應用心理學系,N 職,M 碩士,106,33,73,0,0,6,19,10,16,5,24,7,10,5,4,0,0,0,0,0,0,18 新竹市,1 一般
113,1039,玄奘大學,03211018,大眾傳播學系,D 日,M 碩士,25,12,13,0,0,7,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,1039,玄奘大學,03211018,大眾傳播學系,D 日,B 學士,91,26,65,0,0,5,7,4,8,6,16,6,25,0,0,0,0,0,0,5,9,18 新竹市,1 一般
113,1039,玄奘大學,03211023,傳播學院碩士班,D 日,M 碩士,9,3,6,0,0,0,0,2,2,1,2,0,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,1039,玄奘大學,04131024,企業管理學系,D 日,M 碩士,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18 新竹市,1 一般
113,1039,玄奘大學,04211032,法律學系,D 日,M 碩士,27,12,15,0,0,3,7,4,2,2,4,3,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,1039,玄奘大學,04211032,法律學系,D 日,B 學士,75,35,40,0,0,3,3,7,6,5,11,10,17,0,0,0,0,0,0,10,3,18 新竹市,1 一般
113,1039,玄奘大學,09231036,社會工作學系,D 日,M 碩士,30,13,17,0,0,4,5,5,2,2,2,2,7,0,0,0,1,0,0,0,0,18 新竹市,1 一般
113,1039,玄奘大學,09231036,社會工作學系,D 日,B 學士,52,14,38,0,0,0,6,1,8,4,9,5,11,0,0,0,0,0,0,4,4,18 新竹市,1 一般
113,1039,玄奘大學,09231036,社會工作學系,N 職,M 碩士,31,5,26,0,0,1,11,3,7,0,5,1,2,0,1,0,0,0,0,0,0,18 新竹市,1 一般
113,1039,玄奘大學,09231036,社會工作學系,N 修,C 二技,38,12,26,0,0,0,0,0,0,7,14,5,11,0,0,0,0,0,0,0,1,18 新竹市,2 技職
113,1039,玄奘大學,10131040,餐旅管理學系,D 日,B 學士,114,60,54,22,27,7,5,6,1,13,10,9,10,0,0,0,0,0,0,3,1,18 新竹市,1 一般
113,1040,建國科技大學,02112004,數位媒體設計系,D 日,B 四技,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,07 彰化縣,2 技職
113,1040,建國科技大學,02112005,商業設計系,D 日,B 四技,36,18,18,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,4,2,07 彰化縣,2 技職
113,1040,建國科技大學,02112029,視覺傳達設計系,D 日,B 四技,64,29,35,0,0,7,8,9,17,13,10,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,02122003,創意產品與遊戲設計系,D 日,B 四技,138,111,27,0,0,27,4,24,5,29,3,23,13,0,0,0,0,0,0,8,2,07 彰化縣,2 技職
113,1040,建國科技大學,02122003,創意產品與遊戲設計系,N 修,B 四技,54,37,17,0,0,10,2,9,3,12,6,5,6,0,0,0,0,0,0,1,0,07 彰化縣,2 技職
113,1040,建國科技大學,02124007,空間設計系創意生活應用設計碩士班,D 日,M 碩士,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,02124007,空間設計系,D 日,B 四技,41,26,15,0,0,0,0,0,0,12,7,10,7,0,0,0,0,0,0,4,1,07 彰化縣,2 技職
113,1040,建國科技大學,02124007,空間設計系,N 修,B 四技,30,22,8,0,0,0,0,0,0,14,1,6,4,0,0,0,0,0,0,2,3,07 彰化縣,2 技職
113,1040,建國科技大學,02311001,應用外語系,D 日,B 四技,83,54,29,0,0,8,2,7,8,17,11,20,7,0,0,0,0,0,0,2,1,07 彰化縣,2 技職
113,1040,建國科技大學,02311001,應用外語系,N 修,B 四技,36,19,17,0,0,0,0,1,6,5,6,9,4,0,0,0,0,0,0,4,1,07 彰化縣,2 技職
113,1040,建國科技大學,04131008,企業管理科,N 修,2 二專,8,6,2,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,04131009,國際企業管理系服務與科技管理碩士班,D 日,M 碩士,22,12,10,0,0,6,3,3,6,2,1,1,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,04131009,國際企業管理系,D 日,B 四技,68,34,34,0,0,5,6,8,10,8,7,6,8,0,0,0,0,0,0,7,3,07 彰化縣,2 技職
113,1040,建國科技大學,04131009,國際企業管理系,N 修,B 四技,72,36,36,0,0,12,9,4,7,8,8,12,11,0,0,0,0,0,0,0,1,07 彰化縣,2 技職
113,1040,建國科技大學,04131009,國際企業管理系,N 修,C 二技,65,27,38,0,0,0,0,0,0,11,16,16,22,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,04143010,行銷與服務管理系,D 日,B 四技,82,33,49,0,0,7,12,6,8,8,10,11,19,0,0,0,0,0,0,1,0,07 彰化縣,2 技職
113,1040,建國科技大學,04143010,行銷與服務管理系,N 修,B 四技,91,51,40,0,0,6,15,16,6,15,6,14,12,0,0,0,0,0,0,0,1,07 彰化縣,2 技職
113,1040,建國科技大學,06131012,資訊管理系,D 日,B 四技,36,30,6,0,0,0,0,0,0,7,2,19,4,0,0,0,0,0,0,4,0,07 彰化縣,2 技職
113,1040,建國科技大學,06131012,資訊管理系,N 修,B 四技,17,13,4,0,0,0,0,0,0,5,1,7,3,0,0,0,0,0,0,1,0,07 彰化縣,2 技職
113,1040,建國科技大學,06199017,資訊與網路通訊系,D 日,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141013,電機工程研究所,D 日,M 碩士,8,6,2,0,0,1,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141013,電機工程系_國際專修部,D 日,B 四技,13,12,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141013,電機工程系,D 日,B 四技,119,114,5,0,0,18,4,28,0,29,1,30,0,0,0,0,0,0,0,9,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141013,電機工程系,N 修,B 四技,87,85,2,0,0,11,2,16,0,34,0,21,0,0,0,0,0,0,0,3,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141014,電子工程系_國際專修部,D 日,B 四技,43,32,11,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141014,電子工程系,D 日,B 四技,95,83,12,0,0,20,6,14,6,20,0,26,0,0,0,0,0,0,0,3,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141014,電子工程系_國際學生產學合作專班,D 日,B 四技,108,52,56,0,0,36,31,7,16,9,9,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141014,電子工程系,N 修,B 四技,93,88,5,0,0,9,4,12,0,44,1,21,0,0,0,0,0,0,0,2,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141015,自動化工程系_國際學生產學合作專班,D 日,B 四技,26,1,25,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141015,自動化工程系,D 日,B 四技,32,30,2,0,0,0,0,0,0,10,1,15,1,0,0,0,0,0,0,5,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141015,自動化工程系,N 修,B 四技,12,12,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,07 彰化縣,2 技職
113,1040,建國科技大學,07141020,機電光系統研究所,D 日,M 碩士,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07151018,機械工程系,D 日,B 四技,343,336,7,0,0,98,0,88,3,65,3,66,1,0,0,0,0,0,0,19,0,07 彰化縣,2 技職
113,1040,建國科技大學,07151018,機械工程系_國際學生產學合作專班,D 日,B 四技,75,63,12,0,0,28,7,35,5,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07151018,機械工程系_國際專修部,D 日,B 四技,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07151018,機械工程系,N 修,B 四技,325,315,10,0,0,75,6,58,2,88,0,69,2,0,0,0,0,0,0,25,0,07 彰化縣,2 技職
113,1040,建國科技大學,07151018,機械工程系,N 修,C 二技,9,5,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07151019,製造科技研究所,D 日,M 碩士,9,8,1,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07321021,土木工程系_國際專修部,D 日,B 四技,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07321021,土木工程系,D 日,B 四技,125,106,19,0,0,26,8,30,5,28,4,18,2,0,0,0,0,0,0,4,0,07 彰化縣,2 技職
113,1040,建國科技大學,07321021,土木工程系,N 修,C 二技,105,76,29,0,0,0,0,0,0,33,14,43,15,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07321021,土木工程科,N 修,2 二專,42,29,13,0,0,17,6,12,7,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,07321022,土木與防災研究所,D 日,M 碩士,14,11,3,0,0,3,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,10121027,美容系,D 日,B 四技,160,13,147,0,0,8,28,1,33,1,27,2,23,0,0,0,0,0,0,1,36,07 彰化縣,2 技職
113,1040,建國科技大學,10121027,美容系,N 修,B 四技,142,19,123,0,0,5,42,4,17,1,22,8,40,0,0,0,0,0,0,1,2,07 彰化縣,2 技職
113,1040,建國科技大學,10121027,美容系,N 修,C 二技,37,4,33,0,0,0,0,0,0,4,15,0,15,0,0,0,0,0,0,0,3,07 彰化縣,2 技職
113,1040,建國科技大學,10121028,美容科技研究所,D 日,M 碩士,27,5,22,0,0,5,5,0,14,0,3,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,10151025,觀光系_國際專修部,D 日,B 四技,74,17,57,17,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07 彰化縣,2 技職
113,1040,建國科技大學,10151025,觀光系,D 日,B 四技,120,55,65,0,0,17,10,10,13,18,19,8,21,0,0,0,0,0,0,2,2,07 彰化縣,2 技職
113,1040,建國科技大學,10152026,運動健康與休閒系,D 日,B 四技,107,77,30,0,0,16,7,18,7,20,6,17,7,0,0,0,0,0,0,6,3,07 彰化縣,2 技職
113,1040,建國科技大學,10152026,運動健康與休閒系,N 修,B 四技,111,82,29,0,0,26,6,14,3,18,4,21,16,0,0,0,0,0,0,3,0,07 彰化縣,2 技職
113,1040,建國科技大學,10152026,運動健康與休閒系,N 修,C 二技,52,32,20,0,0,0,0,0,0,18,11,12,9,0,0,0,0,0,0,2,0,07 彰化縣,2 技職
113,1041,明志科技大學,02112003,視覺傳達設計系碩士班,D 日,M 碩士,22,7,15,0,0,2,8,3,6,2,1,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,02112003,視覺傳達設計系,D 日,B 四技,225,27,198,0,0,3,46,3,39,11,52,6,57,0,0,0,0,0,0,4,4,01 新北市,2 技職
113,1041,明志科技大學,02123004,工業設計系碩士班,D 日,M 碩士,22,11,11,0,0,2,2,5,5,3,0,1,4,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,02123004,工業設計系_外國學生專班,D 日,B 四技,19,14,5,0,0,4,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,02123004,工業設計系,D 日,B 四技,186,60,126,0,0,17,32,13,29,15,27,12,33,0,0,0,0,0,0,3,5,01 新北市,2 技職
113,1041,明志科技大學,04131005,經營管理系碩士班,D 日,M 碩士,36,13,23,0,0,6,8,5,9,2,3,0,3,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,04131005,經營管理系,D 日,B 四技,337,92,245,0,0,20,61,25,56,19,51,26,69,0,0,0,0,0,0,2,8,01 新北市,2 技職
113,1041,明志科技大學,04131005,經營管理系_外國學生專班,D 日,B 四技,25,8,17,0,0,4,10,4,7,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,04131030,國際企業管理碩士學位學程(IMBA),D 日,M 碩士,36,13,23,0,0,9,11,2,12,1,0,1,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,04143034,數位行銷設計學士學位學程,D 日,B 四技,156,22,134,0,0,12,53,6,55,4,26,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,06131036,工業人工智慧學士學位學程,D 日,B 四技,121,105,16,0,0,36,10,38,4,31,2,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,07111018,化學工程系碩士班,D 日,M 碩士,70,60,10,0,0,25,4,26,3,4,3,5,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,07111018,化學工程系生化工程碩士班,D 日,M 碩士,20,15,5,0,0,6,3,8,2,0,0,1,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,07111018,化學工程系,D 日,B 四技,343,239,104,0,0,54,34,58,19,47,21,69,30,0,0,0,0,0,0,11,0,01 新北市,2 技職
113,1041,明志科技大學,07111035,半導體材料與製程學士學位學程,D 日,B 四技,123,113,10,0,0,41,4,37,5,35,1,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,07112022,材料工程系碩士班,D 日,M 碩士,81,70,11,0,0,37,6,29,5,4,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,07112022,材料工程系,D 日,B 四技,347,306,41,0,0,90,10,71,8,58,12,77,11,0,0,0,0,0,0,10,0,01 新北市,2 技職
113,1041,明志科技大學,07112022,材料工程系,N 修,B 四技,61,59,2,0,0,0,0,11,1,18,1,19,0,0,0,0,0,0,0,11,0,01 新北市,2 技職
113,1041,明志科技大學,07112037,電漿與薄膜工程國際博士學位學程,D 日,D 博士,9,7,2,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,07121025,環境與安全衛生工程系環境工程碩士班,D 日,M 碩士,45,34,11,0,0,16,3,12,6,5,0,1,2,0,0,0,0,0,0,0,0,01 新北市,2 技職
113,1041,明志科技大學,07121025,環境與安全衛生工程系,D 日,B 四技,208,162,46,0,0,43,10,29,14,41,8,41,13,0,0,0,0,0,0,8,1,01 新北市,2 技職
